finding_id,severity,category,url,url_family,status_code,indexability,canonical,title,description,h1,inlinks,sitemap,issue,evidence,decision_type,recommended_action
OG-MISSING,LOW,SOCIAL_META,https://i-seo.su/contacts.html,static,200,True,,Контакты | Агентство INTLSEO,"Свяжитесь с нами для бесплатной консультации по SEO. Мы находимся рядом с Москвой, в БЦ Красногорск Плаза. С 2019 года помогаем бизнесам расти в онлайне. Звоните или пишите нам для консультации!",Контакты,684,True,Missing key Open Graph tags,count=129,REVIEW,Add og:title/url/image on high-value templates
OG-MISSING,LOW,SOCIAL_META,https://i-seo.su/about.html,static,200,True,,О студии INTLSEO,INTLSEO – команда опытных специалистов по SEO. С 2019 года мы предлагаем качественные услуги по продвижению сайтов. Наш офис находится в БЦ Красногорск Плаза.,О нас,684,True,Missing key Open Graph tags,count=129,REVIEW,Add og:title/url/image on high-value templates
OG-MISSING,LOW,SOCIAL_META,https://i-seo.su/reviews.html,static,200,True,,Отзывы клиентов INTLSEO,"Мы гордимся положительными отзывами и успешными кейсами, которые подтверждают нашу экспертность и профессионализм. С 2019 года мы помогаем бизнесам достигать успеха в поисковых системах.",Отзывы,684,True,Missing key Open Graph tags,count=129,REVIEW,Add og:title/url/image on high-value templates
OG-MISSING,LOW,SOCIAL_META,https://i-seo.su/partners.html,static,200,True,,Партнерская программа INTLSEO – Растите вместе с нами,Станьте партнером INTLSEO и получите доступ к уникальным возможностям и выгодным условиям сотрудничества. Наш опыт в SEO с 2019 года поможет вам и вашим клиентам достигать успеха. Мы предлагаем выгодные условия и профессиональную поддержку для успешного SEO продвижения ваших клиентов.,Станьте партнером INTLSEO,684,True,Missing key Open Graph tags,count=129,REVIEW,Add og:title/url/image on high-value templates
OG-MISSING,LOW,SOCIAL_META,https://i-seo.su/bonuses.html,static,200,True,,Бонусы и подарки | Агентство INTLSEO,Приятные сюрпризы для наших клиентов. INTLSEO ценит своих клиентов и предлагает бонусы и подарки при заказе SEO услуг. Узнайте о наших специальных предложениях и программах лояльности!,Специальные предложения,684,True,Missing key Open Graph tags,count=129,REVIEW,Add og:title/url/image on high-value templates
OG-MISSING,LOW,SOCIAL_META,https://i-seo.su/career.html,static,200,True,,Карьера в INTLSEO,"Ищете работу в SEO? Присоединяйтесь к INTLSEO! Станьте частью нашей команды. Офис в Красногорске, дружный коллектив. Возможность удаленной работы. Мы предлагаем отличные условия труда и возможности для профессионального роста. Узнайте больше и отправьте резюме!",Вакансии,684,True,Missing key Open Graph tags,count=129,REVIEW,Add og:title/url/image on high-value templates
OG-MISSING,LOW,SOCIAL_META,https://i-seo.su/guarantees.html,static,200,True,,Наши гарантии | Агентство INTLSEO,INTLSEO предлагает гарантии на все свои SEO услуги. Мы уверены в эффективности наших методов и готовы гарантировать вам достижение результатов. Узнайте больше о наших условиях и защитите свои инвестиции в SEO.,Гарантии,684,True,Missing key Open Graph tags,count=129,REVIEW,Add og:title/url/image on high-value templates
OG-MISSING,LOW,SOCIAL_META,https://i-seo.su/report-hub/,other,200,True,,Обзор проектов — i-SEO Report Hub (Демо v0.4),,i-SEO Report Hub,0,False,Missing key Open Graph tags,count=129,REVIEW,Add og:title/url/image on high-value templates
OG-MISSING,LOW,SOCIAL_META,https://i-seo.su/varvara-new.php,other,200,False,,VVR-Searcher,,,0,False,Missing key Open Graph tags,count=129,REVIEW,Add og:title/url/image on high-value templates
OG-MISSING,LOW,SOCIAL_META,https://i-seo.su/services/seo.html,static_service,200,True,,Заказать SEO продвижение сайтов в Москве — поисковая оптимизация | INTLSEO,Закажите SEO продвижение сайта в Москве с гарантией результата. Выводим в ТОП Яндекс и Google. Прозрачная стоимость от 39 000 ₽/мес. Бесплатный аудит — прямо сейчас!,SEO продвижение сайтов,684,True,Missing key Open Graph tags,count=129,REVIEW,Add og:title/url/image on high-value templates
OG-MISSING,LOW,SOCIAL_META,https://i-seo.su/services/seo/b-regionakh.html,static_service,200,True,,SEO продвижение сайта в регионах России — под ключ | INTLSEO,"Продвигаем сайты в регионах РФ: настройка гео-меток, локальных сниппетов, Яндекс.Справочника. Выводим в ТОП даже в малых городах. Бесплатный аудит для региональных проектов!",SEO продвижение в регионах,684,True,Missing key Open Graph tags,count=129,REVIEW,Add og:title/url/image on high-value templates
OG-MISSING,LOW,SOCIAL_META,https://i-seo.su/services/seo/prodvizhenie-v-sankt-peterburge.html,city,200,True,https://i-seo.su/services/seo/prodvizhenie-v-sankt-peterburge.html,SEO-продвижение сайта компании в Санкт-Петербурге | i-seo.su,"Продвигаем сайты компаний Санкт-Петербурга в топ Яндекса и Google. Бесплатный аудит, прозрачные тарифы, рост позиций и трафика за 3 месяца.",SEO-продвижение сайта в Санкт-Петербурге,5,True,Missing key Open Graph tags,count=129,REVIEW,Add og:title/url/image on high-value templates
OG-MISSING,LOW,SOCIAL_META,https://i-seo.su/services/seo/prodvizhenie-v-kazani.html,city,200,True,https://i-seo.su/services/seo/prodvizhenie-v-kazani.html,SEO-продвижение сайта компании в Казани | i-seo.su,"Продвижение сайтов в Казани под ключ. Аудит, оптимизация и рост позиций в Яндексе и Google. Работаем с бизнесом Татарстана любого масштаба.",SEO-продвижение сайта в Казани,5,True,Missing key Open Graph tags,count=129,REVIEW,Add og:title/url/image on high-value templates
OG-MISSING,LOW,SOCIAL_META,https://i-seo.su/services/seo/prodvizhenie-v-ekaterinburge.html,city,200,True,https://i-seo.su/services/seo/prodvizhenie-v-ekaterinburge.html,SEO-продвижение сайта компании в Екатеринбурге | i-seo.su,"Комплексное SEO-продвижение сайтов в Екатеринбурге. Выводим бизнес в топ поисковой выдачи, увеличиваем трафик и заявки с сайта.",SEO-продвижение сайта в Екатеринбурге,5,True,Missing key Open Graph tags,count=129,REVIEW,Add og:title/url/image on high-value templates
OG-MISSING,LOW,SOCIAL_META,https://i-seo.su/services/seo/prodvizhenie-v-novosibirske.html,city,200,True,https://i-seo.su/services/seo/prodvizhenie-v-novosibirske.html,SEO-продвижение сайта компании в Новосибирске | i-seo.su,"Продвигаем сайты бизнеса в Новосибирске. Аудит, стратегия, рост позиций и трафика. Опыт в разных нишах, прозрачная отчетность на каждом этапе.",SEO-продвижение сайта в Новосибирске,5,True,Missing key Open Graph tags,count=129,REVIEW,Add og:title/url/image on high-value templates
OG-MISSING,LOW,SOCIAL_META,https://i-seo.su/services/seo/prodvizhenie-v-krasnoyarske.html,city,200,True,https://i-seo.su/services/seo/prodvizhenie-v-krasnoyarske.html,SEO-продвижение сайта компании в Красноярске | i-seo.su,"SEO-продвижение сайтов в Красноярске под ключ. Бесплатный аудит, работа над позициями и трафиком, отчетность на каждом этапе сотрудничества.",SEO-продвижение сайта в Красноярске,5,True,Missing key Open Graph tags,count=129,REVIEW,Add og:title/url/image on high-value templates
OG-MISSING,LOW,SOCIAL_META,https://i-seo.su/services/seo/prodvizhenie-sajta-pitomnika.html,niche,200,True,https://i-seo.su/services/seo/prodvizhenie-sajta-pitomnika.html,Заказать SEO продвижение сайта питомника | i-seo.su,Продвигаем сайты питомников собак и кошек в топ Яндекса и Google. Рост заявок от заводчиков и покупателей щенков. Бесплатный аудит и стратегия.,SEO продвижение сайта питомника,1,True,Missing key Open Graph tags,count=129,REVIEW,Add og:title/url/image on high-value templates
OG-MISSING,LOW,SOCIAL_META,https://i-seo.su/services/seo/prodvizhenie-sajta-smi.html,niche,200,True,https://i-seo.su/services/seo/prodvizhenie-sajta-smi.html,Заказать SEO продвижение сайта СМИ под ключ | i-seo.su,"Продвигаем сайты изданий и новостных проектов в топ поиска. Рост охвата, посещаемости и доверия читателей. Бесплатный аудит и стратегия продвижения.",SEO продвижение сайта СМИ,1,True,Missing key Open Graph tags,count=129,REVIEW,Add og:title/url/image on high-value templates
OG-MISSING,LOW,SOCIAL_META,https://i-seo.su/services/seo/prodvizhenie-sajta-restorana.html,niche,200,True,https://i-seo.su/services/seo/prodvizhenie-sajta-restorana.html,Заказать SEO продвижение сайта ресторана | i-seo.su,Продвигаем сайты ресторанов и кафе в топ Яндекса и Google. Рост бронирований столиков и посетителей зала. Бесплатный аудит и понятная стратегия.,SEO продвижение сайта ресторана,1,True,Missing key Open Graph tags,count=129,REVIEW,Add og:title/url/image on high-value templates
OG-MISSING,LOW,SOCIAL_META,https://i-seo.su/services/seo/prodvizhenie-internet-magazina-zapchastej.html,niche,200,True,https://i-seo.su/services/seo/prodvizhenie-internet-magazina-zapchastej.html,SEO продвижение интернет-магазина запчастей | i-seo.su,"Продвигаем интернет-магазины автозапчастей в топ поиска. Оптимизация каталога по маркам и моделям, рост заявок и продаж. Бесплатный аудит и стратегия.",SEO продвижение интернет-магазина запчастей,1,True,Missing key Open Graph tags,count=129,REVIEW,Add og:title/url/image on high-value templates
OG-MISSING,LOW,SOCIAL_META,https://i-seo.su/services/seo/prodvizhenie-sajta-internet-provajdera.html,niche,200,True,https://i-seo.su/services/seo/prodvizhenie-sajta-internet-provajdera.html,SEO продвижение сайта интернет-провайдера | i-seo.su,Продвигаем сайты интернет-провайдеров в топ Яндекса и Google. Рост заявок на подключение по конкретным районам и адресам. Бесплатный аудит и стратегия.,SEO продвижение сайта интернет-провайдера,1,True,Missing key Open Graph tags,count=129,REVIEW,Add og:title/url/image on high-value templates
OG-MISSING,LOW,SOCIAL_META,https://i-seo.su/services/seo/prodvizhenie-internet-magazina-kosmetiki.html,niche,200,True,https://i-seo.su/services/seo/prodvizhenie-internet-magazina-kosmetiki.html,SEO продвижение интернет-магазина косметики | i-seo.su,"Продвигаем интернет-магазины косметики и парфюмерии в топ поиска. Рост трафика, заявок и продаж по бьюти-тематике. Бесплатный аудит и стратегия.",SEO продвижение интернет-магазина косметики,1,True,Missing key Open Graph tags,count=129,REVIEW,Add og:title/url/image on high-value templates
OG-MISSING,LOW,SOCIAL_META,https://i-seo.su/services/seo/prodvizhenie-internet-magazina-czvetov.html,niche,200,True,https://i-seo.su/services/seo/prodvizhenie-internet-magazina-czvetov.html,Заказать SEO продвижение интернет-магазина цветов | i-seo.su,Продвигаем интернет-магазины цветов и доставки букетов в топ поиска. Рост заказов на срочную доставку по городу. Бесплатный аудит и стратегия работы.,SEO продвижение интернет-магазина цветов,1,True,Missing key Open Graph tags,count=129,REVIEW,Add og:title/url/image on high-value templates
OG-MISSING,LOW,SOCIAL_META,https://i-seo.su/services/seo/prodvizhenie-v-ssha.html,usa_uae,200,True,https://i-seo.su/services/seo/prodvizhenie-v-ssha.html,Заказать SEO-продвижение сайта компании в США | INTLSEO,"Продвигаем сайты в США в топ Google. Работа с англоязычной семантикой, локальными справочниками и учетом конкуренции ниши. Бесплатный аудит и стратегия.",SEO-продвижение сайта в США,0,False,Missing key Open Graph tags,count=129,REVIEW,Add og:title/url/image on high-value templates
OG-MISSING,LOW,SOCIAL_META,https://i-seo.su/services/seo/prodvizhenie-v-oae.html,usa_uae,200,True,https://i-seo.su/services/seo/prodvizhenie-v-oae.html,Заказать SEO-продвижение сайта компании в ОАЭ | INTLSEO,Продвигаем сайты в ОАЭ на арабском и английском языках. Учитываем конкуренцию Дубая и других эмиратов. Бесплатный аудит и понятная стратегия работы.,SEO-продвижение сайта в ОАЭ,0,False,Missing key Open Graph tags,count=129,REVIEW,Add og:title/url/image on high-value templates
OG-MISSING,LOW,SOCIAL_META,https://i-seo.su/services/adv.html,static_service,200,True,,Профессиональное ведение контекстной рекламы | INTLSEO,"Контекстной рекламы, которая привлечет целевых клиентов и увеличивать продажи. Настроим, оптимизируем и обеспечим высокую эффективность кампаний, благодаря аналитике и колл-треккингу.",Ведение контекстной рекламы,684,True,Missing key Open Graph tags,count=129,REVIEW,Add og:title/url/image on high-value templates
OG-MISSING,LOW,SOCIAL_META,https://i-seo.su/services/adv/google-adwords.html,static_service,200,True,,Ведение и настройка Google Ads для вашего бизнеса | INTLSEO,Заказать рофессиональную настройку Google Ads для увеличения продаж. Мы обеспечим максимальную эффективность ваших рекламных кампаний. Услуги по настройке и ведению Google Adwords. Достигайте высоких результатов с минимальными затратами с помощью наших экспертов.,Настройка и ведение Google adwords,684,True,Missing key Open Graph tags,count=129,REVIEW,Add og:title/url/image on high-value templates
OG-MISSING,LOW,SOCIAL_META,https://i-seo.su/services/adv/medijnaya-reklama.html,static_service,200,True,,Эффективная медийная реклама для вашего бизнеса | INTLSEO,Настройка и ведение медийной рекламы для эффективного продвижения в 2025 году. Мы используем современные методы и инструменты для достижения лучших результатов.,Медийна реклама,684,True,Missing key Open Graph tags,count=129,REVIEW,Add og:title/url/image on high-value templates
OG-MISSING,LOW,SOCIAL_META,https://i-seo.su/services/adv/yandeks-direkt.html,static_service,200,True,,Яндекс Директ: настройка и управление кампаниями | INTLSEO,"Закажите оптимизацию рекламных кампаний в Яндекс Директ до достижения максимальных результатов. Мы создаем эффективные стратегии, чтобы повысить видимость и увеличить продажи вашего бизнеса, используя современные инструменты и техники.",Оптимизация и ведение Яндекс Директ,684,True,Missing key Open Graph tags,count=129,REVIEW,Add og:title/url/image on high-value templates
OG-MISSING,LOW,SOCIAL_META,https://i-seo.su/services/ai-optimization.html,static_service,200,True,,SEO-продвижение в AI и нейросети — вывод сайта в ответы ИИ | INTLSEO,"Продвигаем сайты в ответы нейросетей и AI-поиска: ChatGPT, Gemini, Perplexity, Яндекс и другие. Повышаем упоминания, доверие ИИ и получаем трафик из AI-ответов.",Продвижение сайтов в AI-ответы и нейросети,684,True,Missing key Open Graph tags,count=129,REVIEW,Add og:title/url/image on high-value templates
OG-MISSING,LOW,SOCIAL_META,https://i-seo.su/services/ai-optimization/chatgpt.html,static_service,200,True,,SEO-продвижение в ChatGPT — вывод бренда в ответы ИИ | INTLSEO,"SEO-продвижение в ChatGPT для вывода бренда в ответы ИИ: анализируем источники, усиливаем экспертность, создаём цитируемый контент и повышаем видимость компании в ChatGPT.",SEO продвижение в ChatGPT,683,True,Missing key Open Graph tags,count=129,REVIEW,Add og:title/url/image on high-value templates
OG-MISSING,LOW,SOCIAL_META,https://i-seo.su/services/ai-optimization/claude.html,static_service,200,True,,SEO-продвижение в Claude — вывод бренда в ответы ИИ | INTLSEO,"SEO-продвижение в Claude для вывода бренда в ответы ИИ: анализируем источники, усиливаем экспертность, создаём цитируемый контент и повышаем видимость компании в Claude.",SEO продвижение в Claude,683,True,Missing key Open Graph tags,count=129,REVIEW,Add og:title/url/image on high-value templates
OG-MISSING,LOW,SOCIAL_META,https://i-seo.su/services/ai-optimization/deepseek.html,static_service,200,True,,SEO-продвижение в DeepSeek — вывод бренда в ответы ИИ | INTLSEO,"SEO-продвижение в DeepSeek для вывода бренда в ответы ИИ: анализируем источники, усиливаем экспертность, создаём цитируемый контент и повышаем видимость компании в DeepSeek.",SEO продвижение в DeepSeek,683,True,Missing key Open Graph tags,count=129,REVIEW,Add og:title/url/image on high-value templates
OG-MISSING,LOW,SOCIAL_META,https://i-seo.su/services/ai-optimization/gemini.html,static_service,200,True,,SEO-продвижение в Gemini — вывод бренда в ответы ИИ | INTLSEO,"SEO-продвижение в Gemini для вывода бренда в ответы ИИ: анализируем источники, усиливаем экспертность, создаём цитируемый контент и повышаем видимость компании в Gemini.",SEO продвижение в Gemini,683,True,Missing key Open Graph tags,count=129,REVIEW,Add og:title/url/image on high-value templates
OG-MISSING,LOW,SOCIAL_META,https://i-seo.su/services/ai-optimization/geo.html,static_service,200,True,,GEO-оптимизация сайта — вывод бренда в нейросети и AI | INTLSEO,"GEO-оптимизация для вывода бренда в ответы нейросетей: ChatGPT, Gemini, Perplexity, Яндекс.Алиса. Делаем ваш бренд приоритетным выбором ИИ. Первые результаты — от 1 месяца.",GEO оптимизация сайта,684,True,Missing key Open Graph tags,count=129,REVIEW,Add og:title/url/image on high-value templates
OG-MISSING,LOW,SOCIAL_META,https://i-seo.su/services/ai-optimization/gigachat.html,static_service,200,True,,SEO-продвижение в GigaChat — вывод бренда в ответы ИИ | INTLSEO,"SEO-продвижение в GigaChat для вывода бренда в ответы ИИ: анализируем источники, усиливаем экспертность, создаём цитируемый контент и повышаем видимость компании в GigaChat.",SEO продвижение в GigaChat,683,True,Missing key Open Graph tags,count=129,REVIEW,Add og:title/url/image on high-value templates
OG-MISSING,LOW,SOCIAL_META,https://i-seo.su/services/ai-optimization/google-ai-overviews.html,static_service,200,True,,SEO-продвижение в Google AI Overviews — вывод бренда в ответы ИИ | INTLSEO,"SEO-продвижение в Google AI Overviews для вывода бренда в ответы ИИ: анализируем источники, усиливаем экспертность, создаём цитируемый контент и повышаем видимость компании в Google AI Overviews.",SEO продвижение в Google AI Overviews,683,True,Missing key Open Graph tags,count=129,REVIEW,Add og:title/url/image on high-value templates
MENU-NAV-DECISION,OPERATOR/SEO DECISION,NAVIGATION,https://i-seo.su/services/seo/prodvizhenie-sajta-smi.html,niche,200,True,https://i-seo.su/services/seo/prodvizhenie-sajta-smi.html,Заказать SEO продвижение сайта СМИ под ключ | i-seo.su,"Продвигаем сайты изданий и новостных проектов в топ поиска. Рост охвата, посещаемости и доверия читателей. Бесплатный аудит и стратегия продвижения.",SEO продвижение сайта СМИ,1,True,New pages not in global menu — deferred to Nikita,"{""https://i-seo.su/"": {""page_contains"": {""city_spb"": false, ""city_kazan"": false, ""city_ekb"": false, ""niche_pitomnika"": false, ""niche_smi"": false, ""usa"": false, ""uae"": false, ""webinar"": false, ""b_regionakh"": true}, ""nav_contains"": {""city_spb"": false, ""city_kazan"": false, ""city_ekb"": false, ""niche_pitomnika"": false, ""niche_smi"": false, ""usa"": false, ""uae"": false, ""webinar"": false, ""b_regionakh"": true}, ""nav_chunk_len"": 10741}, ""https://i-seo.su/services/seo.html"": {""page_contains"": {""city_spb"": fa",OPERATOR_SEO_DECISION,Decide top/submenu/hub-only/footer/none — do not auto-add
MENU-NAV-DECISION,OPERATOR/SEO DECISION,NAVIGATION,https://i-seo.su/services/seo/prodvizhenie-v-krasnoyarske.html,city,200,True,https://i-seo.su/services/seo/prodvizhenie-v-krasnoyarske.html,SEO-продвижение сайта компании в Красноярске | i-seo.su,"SEO-продвижение сайтов в Красноярске под ключ. Бесплатный аудит, работа над позициями и трафиком, отчетность на каждом этапе сотрудничества.",SEO-продвижение сайта в Красноярске,5,True,New pages not in global menu — deferred to Nikita,"{""https://i-seo.su/"": {""page_contains"": {""city_spb"": false, ""city_kazan"": false, ""city_ekb"": false, ""niche_pitomnika"": false, ""niche_smi"": false, ""usa"": false, ""uae"": false, ""webinar"": false, ""b_regionakh"": true}, ""nav_contains"": {""city_spb"": false, ""city_kazan"": false, ""city_ekb"": false, ""niche_pitomnika"": false, ""niche_smi"": false, ""usa"": false, ""uae"": false, ""webinar"": false, ""b_regionakh"": true}, ""nav_chunk_len"": 10741}, ""https://i-seo.su/services/seo.html"": {""page_contains"": {""city_spb"": fa",OPERATOR_SEO_DECISION,Decide top/submenu/hub-only/footer/none — do not auto-add
MENU-NAV-DECISION,OPERATOR/SEO DECISION,NAVIGATION,https://i-seo.su/services/seo/prodvizhenie-v-ekaterinburge.html,city,200,True,https://i-seo.su/services/seo/prodvizhenie-v-ekaterinburge.html,SEO-продвижение сайта компании в Екатеринбурге | i-seo.su,"Комплексное SEO-продвижение сайтов в Екатеринбурге. Выводим бизнес в топ поисковой выдачи, увеличиваем трафик и заявки с сайта.",SEO-продвижение сайта в Екатеринбурге,5,True,New pages not in global menu — deferred to Nikita,"{""https://i-seo.su/"": {""page_contains"": {""city_spb"": false, ""city_kazan"": false, ""city_ekb"": false, ""niche_pitomnika"": false, ""niche_smi"": false, ""usa"": false, ""uae"": false, ""webinar"": false, ""b_regionakh"": true}, ""nav_contains"": {""city_spb"": false, ""city_kazan"": false, ""city_ekb"": false, ""niche_pitomnika"": false, ""niche_smi"": false, ""usa"": false, ""uae"": false, ""webinar"": false, ""b_regionakh"": true}, ""nav_chunk_len"": 10741}, ""https://i-seo.su/services/seo.html"": {""page_contains"": {""city_spb"": fa",OPERATOR_SEO_DECISION,Decide top/submenu/hub-only/footer/none — do not auto-add
MENU-NAV-DECISION,OPERATOR/SEO DECISION,NAVIGATION,https://i-seo.su/services/seo/prodvizhenie-v-sankt-peterburge.html,city,200,True,https://i-seo.su/services/seo/prodvizhenie-v-sankt-peterburge.html,SEO-продвижение сайта компании в Санкт-Петербурге | i-seo.su,"Продвигаем сайты компаний Санкт-Петербурга в топ Яндекса и Google. Бесплатный аудит, прозрачные тарифы, рост позиций и трафика за 3 месяца.",SEO-продвижение сайта в Санкт-Петербурге,5,True,New pages not in global menu — deferred to Nikita,"{""https://i-seo.su/"": {""page_contains"": {""city_spb"": false, ""city_kazan"": false, ""city_ekb"": false, ""niche_pitomnika"": false, ""niche_smi"": false, ""usa"": false, ""uae"": false, ""webinar"": false, ""b_regionakh"": true}, ""nav_contains"": {""city_spb"": false, ""city_kazan"": false, ""city_ekb"": false, ""niche_pitomnika"": false, ""niche_smi"": false, ""usa"": false, ""uae"": false, ""webinar"": false, ""b_regionakh"": true}, ""nav_chunk_len"": 10741}, ""https://i-seo.su/services/seo.html"": {""page_contains"": {""city_spb"": fa",OPERATOR_SEO_DECISION,Decide top/submenu/hub-only/footer/none — do not auto-add
MENU-NAV-DECISION,OPERATOR/SEO DECISION,NAVIGATION,https://i-seo.su/services/seo/prodvizhenie-v-oae.html,usa_uae,200,True,https://i-seo.su/services/seo/prodvizhenie-v-oae.html,Заказать SEO-продвижение сайта компании в ОАЭ | INTLSEO,Продвигаем сайты в ОАЭ на арабском и английском языках. Учитываем конкуренцию Дубая и других эмиратов. Бесплатный аудит и понятная стратегия работы.,SEO-продвижение сайта в ОАЭ,0,False,New pages not in global menu — deferred to Nikita,"{""https://i-seo.su/"": {""page_contains"": {""city_spb"": false, ""city_kazan"": false, ""city_ekb"": false, ""niche_pitomnika"": false, ""niche_smi"": false, ""usa"": false, ""uae"": false, ""webinar"": false, ""b_regionakh"": true}, ""nav_contains"": {""city_spb"": false, ""city_kazan"": false, ""city_ekb"": false, ""niche_pitomnika"": false, ""niche_smi"": false, ""usa"": false, ""uae"": false, ""webinar"": false, ""b_regionakh"": true}, ""nav_chunk_len"": 10741}, ""https://i-seo.su/services/seo.html"": {""page_contains"": {""city_spb"": fa",OPERATOR_SEO_DECISION,Decide top/submenu/hub-only/footer/none — do not auto-add
MENU-NAV-DECISION,OPERATOR/SEO DECISION,NAVIGATION,https://i-seo.su/services/seo/prodvizhenie-sajta-pitomnika.html,niche,200,True,https://i-seo.su/services/seo/prodvizhenie-sajta-pitomnika.html,Заказать SEO продвижение сайта питомника | i-seo.su,Продвигаем сайты питомников собак и кошек в топ Яндекса и Google. Рост заявок от заводчиков и покупателей щенков. Бесплатный аудит и стратегия.,SEO продвижение сайта питомника,1,True,New pages not in global menu — deferred to Nikita,"{""https://i-seo.su/"": {""page_contains"": {""city_spb"": false, ""city_kazan"": false, ""city_ekb"": false, ""niche_pitomnika"": false, ""niche_smi"": false, ""usa"": false, ""uae"": false, ""webinar"": false, ""b_regionakh"": true}, ""nav_contains"": {""city_spb"": false, ""city_kazan"": false, ""city_ekb"": false, ""niche_pitomnika"": false, ""niche_smi"": false, ""usa"": false, ""uae"": false, ""webinar"": false, ""b_regionakh"": true}, ""nav_chunk_len"": 10741}, ""https://i-seo.su/services/seo.html"": {""page_contains"": {""city_spb"": fa",OPERATOR_SEO_DECISION,Decide top/submenu/hub-only/footer/none — do not auto-add
MENU-NAV-DECISION,OPERATOR/SEO DECISION,NAVIGATION,https://i-seo.su/services/seo/prodvizhenie-v-kazani.html,city,200,True,https://i-seo.su/services/seo/prodvizhenie-v-kazani.html,SEO-продвижение сайта компании в Казани | i-seo.su,"Продвижение сайтов в Казани под ключ. Аудит, оптимизация и рост позиций в Яндексе и Google. Работаем с бизнесом Татарстана любого масштаба.",SEO-продвижение сайта в Казани,5,True,New pages not in global menu — deferred to Nikita,"{""https://i-seo.su/"": {""page_contains"": {""city_spb"": false, ""city_kazan"": false, ""city_ekb"": false, ""niche_pitomnika"": false, ""niche_smi"": false, ""usa"": false, ""uae"": false, ""webinar"": false, ""b_regionakh"": true}, ""nav_contains"": {""city_spb"": false, ""city_kazan"": false, ""city_ekb"": false, ""niche_pitomnika"": false, ""niche_smi"": false, ""usa"": false, ""uae"": false, ""webinar"": false, ""b_regionakh"": true}, ""nav_chunk_len"": 10741}, ""https://i-seo.su/services/seo.html"": {""page_contains"": {""city_spb"": fa",OPERATOR_SEO_DECISION,Decide top/submenu/hub-only/footer/none — do not auto-add
MENU-NAV-DECISION,OPERATOR/SEO DECISION,NAVIGATION,https://i-seo.su/services/seo/prodvizhenie-v-novosibirske.html,city,200,True,https://i-seo.su/services/seo/prodvizhenie-v-novosibirske.html,SEO-продвижение сайта компании в Новосибирске | i-seo.su,"Продвигаем сайты бизнеса в Новосибирске. Аудит, стратегия, рост позиций и трафика. Опыт в разных нишах, прозрачная отчетность на каждом этапе.",SEO-продвижение сайта в Новосибирске,5,True,New pages not in global menu — deferred to Nikita,"{""https://i-seo.su/"": {""page_contains"": {""city_spb"": false, ""city_kazan"": false, ""city_ekb"": false, ""niche_pitomnika"": false, ""niche_smi"": false, ""usa"": false, ""uae"": false, ""webinar"": false, ""b_regionakh"": true}, ""nav_contains"": {""city_spb"": false, ""city_kazan"": false, ""city_ekb"": false, ""niche_pitomnika"": false, ""niche_smi"": false, ""usa"": false, ""uae"": false, ""webinar"": false, ""b_regionakh"": true}, ""nav_chunk_len"": 10741}, ""https://i-seo.su/services/seo.html"": {""page_contains"": {""city_spb"": fa",OPERATOR_SEO_DECISION,Decide top/submenu/hub-only/footer/none — do not auto-add
MENU-NAV-DECISION,OPERATOR/SEO DECISION,NAVIGATION,https://i-seo.su/services/seo/prodvizhenie-sajta-internet-provajdera.html,niche,200,True,https://i-seo.su/services/seo/prodvizhenie-sajta-internet-provajdera.html,SEO продвижение сайта интернет-провайдера | i-seo.su,Продвигаем сайты интернет-провайдеров в топ Яндекса и Google. Рост заявок на подключение по конкретным районам и адресам. Бесплатный аудит и стратегия.,SEO продвижение сайта интернет-провайдера,1,True,New pages not in global menu — deferred to Nikita,"{""https://i-seo.su/"": {""page_contains"": {""city_spb"": false, ""city_kazan"": false, ""city_ekb"": false, ""niche_pitomnika"": false, ""niche_smi"": false, ""usa"": false, ""uae"": false, ""webinar"": false, ""b_regionakh"": true}, ""nav_contains"": {""city_spb"": false, ""city_kazan"": false, ""city_ekb"": false, ""niche_pitomnika"": false, ""niche_smi"": false, ""usa"": false, ""uae"": false, ""webinar"": false, ""b_regionakh"": true}, ""nav_chunk_len"": 10741}, ""https://i-seo.su/services/seo.html"": {""page_contains"": {""city_spb"": fa",OPERATOR_SEO_DECISION,Decide top/submenu/hub-only/footer/none — do not auto-add
MENU-NAV-DECISION,OPERATOR/SEO DECISION,NAVIGATION,https://i-seo.su/services/seo/prodvizhenie-internet-magazina-czvetov.html,niche,200,True,https://i-seo.su/services/seo/prodvizhenie-internet-magazina-czvetov.html,Заказать SEO продвижение интернет-магазина цветов | i-seo.su,Продвигаем интернет-магазины цветов и доставки букетов в топ поиска. Рост заказов на срочную доставку по городу. Бесплатный аудит и стратегия работы.,SEO продвижение интернет-магазина цветов,1,True,New pages not in global menu — deferred to Nikita,"{""https://i-seo.su/"": {""page_contains"": {""city_spb"": false, ""city_kazan"": false, ""city_ekb"": false, ""niche_pitomnika"": false, ""niche_smi"": false, ""usa"": false, ""uae"": false, ""webinar"": false, ""b_regionakh"": true}, ""nav_contains"": {""city_spb"": false, ""city_kazan"": false, ""city_ekb"": false, ""niche_pitomnika"": false, ""niche_smi"": false, ""usa"": false, ""uae"": false, ""webinar"": false, ""b_regionakh"": true}, ""nav_chunk_len"": 10741}, ""https://i-seo.su/services/seo.html"": {""page_contains"": {""city_spb"": fa",OPERATOR_SEO_DECISION,Decide top/submenu/hub-only/footer/none — do not auto-add
