"keyword_id","phrase","assigned_group","literal_interpretation","user_need","paid_service","alt_interpretation","commercial_conf","group_fit_conf","ad_fit","landing_fit","decision","phrase_reason","review_status"
"kw-corv01-disc-853","примеры реальных задач по доработки конфигурации 1с","CORV-G02-02","Дословно: запрос «примеры реальных задач по доработки конфигурации 1с» в контексте 1С/учётных систем.","Заказ доработки конфигурации — «примеры реальных задач по доработки конфигурации 1с»","Доработка конфигурации 1С","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «примеры реальных задач по доработки конфигурации 1с» — заказ услуги «Доработка конфигурации 1С»; ключевые сигналы: примеры, реальных, задач, доработки, конфигурации.","SEMANTICALLY REVIEWED"
"kw-corv01-disc-798","доработка базы 1с","CORV-G02-03","Дословно: запрос «доработка базы 1с» в контексте 1С/учётных систем.","Заказ доработки конфигурации — «доработка базы 1с»","Доработка базы 1С","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «доработка базы 1с» — заказ услуги «Доработка базы 1С»; ключевые сигналы: доработка, базы.","SEMANTICALLY REVIEWED"
"kw-corv01-disc-795","1с бп доработка","CORV-G02-01","Дословно: запрос «1с бп доработка» в контексте 1С/учётных систем.","Заказ доработки конфигурации — «1с бп доработка»","Доработка 1С","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «1с бп доработка» — заказ услуги «Доработка 1С»; ключевые сигналы: доработка.","SEMANTICALLY REVIEWED"
"kw-corv01-disc-807","1с доработка цены","CORV-G02-01","Дословно: запрос «1с доработка цены» в контексте 1С/учётных систем.","Заказ доработки конфигурации — «1с доработка цены»","Доработка 1С","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «1с доработка цены» — заказ услуги «Доработка 1С»; ключевые сигналы: доработка, цены.","SEMANTICALLY REVIEWED"
"kw-corv01-disc-805","1с ерп доработка","CORV-G02-01","Дословно: запрос «1с ерп доработка» в контексте 1С/учётных систем.","Заказ доработки конфигурации — «1с ерп доработка»","Доработка 1С","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «1с ерп доработка» — заказ услуги «Доработка 1С»; ключевые сигналы: ерп, доработка.","SEMANTICALLY REVIEWED"
"kw-corv01-disc-801","1с фреш доработки","CORV-G02-01","Дословно: запрос «1с фреш доработки» в контексте 1С/учётных систем.","Заказ доработки конфигурации — «1с фреш доработки»","Доработка 1С","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «1с фреш доработки» — заказ услуги «Доработка 1С»; ключевые сигналы: фреш, доработки.","SEMANTICALLY REVIEWED"
"kw-corv01-disc-808","договор доработка 1с","CORV-G02-01","Дословно: запрос «договор доработка 1с» в контексте 1С/учётных систем.","Заказ доработки конфигурации — «договор доработка 1с»","Доработка 1С","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «договор доработка 1с» — заказ услуги «Доработка 1С»; ключевые сигналы: договор, доработка.","SEMANTICALLY REVIEWED"
"kw-corv01-004","доработка 1с","CORV-G02-01","Дословно: запрос «доработка 1с» в контексте 1С/учётных систем.","Заказ доработки конфигурации — «доработка 1с»","Доработка 1С","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «доработка 1с» — заказ услуги «Доработка 1С»; ключевые сигналы: доработка.","SEMANTICALLY REVIEWED"
"kw-corv01-disc-806","доработка 1с 8.3","CORV-G02-01","Дословно: запрос «доработка 1с 8.3» в контексте 1С/учётных систем.","Заказ доработки конфигурации — «доработка 1с 8.3»","Доработка 1С","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «доработка 1с 8.3» — заказ услуги «Доработка 1С»; ключевые сигналы: доработка, 8.3.","SEMANTICALLY REVIEWED"
"kw-corv01-disc-792","доработка 1с системы","CORV-G02-01","Дословно: запрос «доработка 1с системы» в контексте 1С/учётных систем.","Заказ доработки конфигурации — «доработка 1с системы»","Доработка 1С","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «доработка 1с системы» — заказ услуги «Доработка 1С»; ключевые сигналы: доработка, системы.","SEMANTICALLY REVIEWED"
"kw-corv01-disc-810","доработка 1с стоимость","CORV-G02-01","Дословно: запрос «доработка 1с стоимость» в контексте 1С/учётных систем.","Заказ доработки конфигурации — «доработка 1с стоимость»","Доработка 1С","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «доработка 1с стоимость» — заказ услуги «Доработка 1С»; ключевые сигналы: доработка, стоимость.","SEMANTICALLY REVIEWED"
"kw-corv01-disc-800","доработка 1с унф","CORV-G02-01","Дословно: запрос «доработка 1с унф» в контексте 1С/учётных систем.","Заказ доработки конфигурации — «доработка 1с унф»","Доработка 1С","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «доработка 1с унф» — заказ услуги «Доработка 1С»; ключевые сигналы: доработка, унф.","SEMANTICALLY REVIEWED"
"kw-corv01-disc-790","доработка 1с ут","CORV-G02-01","Дословно: запрос «доработка 1с ут» в контексте 1С/учётных систем.","Заказ доработки конфигурации — «доработка 1с ут»","Доработка 1С","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «доработка 1с ут» — заказ услуги «Доработка 1С»; ключевые сигналы: доработка.","SEMANTICALLY REVIEWED"
"kw-corv01-disc-791","доработки 1с бухгалтерии","CORV-G02-01","Дословно: запрос «доработки 1с бухгалтерии» в контексте 1С/учётных систем.","Заказ доработки конфигурации — «доработки 1с бухгалтерии»","Доработка 1С","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «доработки 1с бухгалтерии» — заказ услуги «Доработка 1С»; ключевые сигналы: доработки, бухгалтерии.","SEMANTICALLY REVIEWED"
"kw-corv01-disc-797","доработки 1с документооборот","CORV-G02-01","Дословно: запрос «доработки 1с документооборот» в контексте 1С/учётных систем.","Заказ доработки конфигурации — «доработки 1с документооборот»","Доработка 1С","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «доработки 1с документооборот» — заказ услуги «Доработка 1С»; ключевые сигналы: доработки, документооборот.","SEMANTICALLY REVIEWED"
"kw-corv01-disc-804","доработки 1с зуп","CORV-G02-01","Дословно: запрос «доработки 1с зуп» в контексте 1С/учётных систем.","Заказ доработки конфигурации — «доработки 1с зуп»","Доработка 1С","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «доработки 1с зуп» — заказ услуги «Доработка 1С»; ключевые сигналы: доработки, зуп.","SEMANTICALLY REVIEWED"
"kw-corv01-disc-796","доработки 1с erp","CORV-G02-01","Дословно: запрос «доработки 1с erp» в контексте 1С/учётных систем.","Заказ доработки конфигурации — «доработки 1с erp»","Доработка 1С","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «доработки 1с erp» — заказ услуги «Доработка 1С»; ключевые сигналы: доработки, erp.","SEMANTICALLY REVIEWED"
"kw-corv01-disc-789","доработки программы 1с","CORV-G02-01","Дословно: запрос «доработки программы 1с» в контексте 1С/учётных систем.","Заказ доработки конфигурации — «доработки программы 1с»","Доработка 1С","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «доработки программы 1с» — заказ услуги «Доработка 1С»; ключевые сигналы: доработки, программы.","SEMANTICALLY REVIEWED"
"kw-corv01-disc-802","настройка 1с доработка 1с","CORV-G02-01","Дословно: запрос «настройка 1с доработка 1с» в контексте 1С/учётных систем.","Заказ настройки/подключения — «настройка 1с доработка 1с»","Доработка 1С","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «настройка 1с доработка 1с» — заказ услуги «Доработка 1С»; ключевые сигналы: настройка, доработка.","SEMANTICALLY REVIEWED"
"kw-corv01-disc-793","обмен 1с доработка","CORV-G02-01","Дословно: запрос «обмен 1с доработка» в контексте 1С/учётных систем.","Заказ доработки конфигурации — «обмен 1с доработка»","Доработка 1С","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «обмен 1с доработка» — заказ услуги «Доработка 1С»; ключевые сигналы: обмен, доработка.","SEMANTICALLY REVIEWED"
"kw-corv01-disc-788","примеры доработки 1с","CORV-G02-01","Дословно: запрос «примеры доработки 1с» в контексте 1С/учётных систем.","Заказ доработки конфигурации — «примеры доработки 1с»","Доработка 1С","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «примеры доработки 1с» — заказ услуги «Доработка 1С»; ключевые сигналы: примеры, доработки.","SEMANTICALLY REVIEWED"
"kw-corv01-disc-803","разработка доработка 1с","CORV-G02-01","Дословно: запрос «разработка доработка 1с» в контексте 1С/учётных систем.","Заказ доработки конфигурации — «разработка доработка 1с»","Доработка 1С","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «разработка доработка 1с» — заказ услуги «Доработка 1С»; ключевые сигналы: разработка, доработка.","SEMANTICALLY REVIEWED"
"kw-corv01-disc-809","тестирование доработок 1с","CORV-G02-01","Дословно: запрос «тестирование доработок 1с» в контексте 1С/учётных систем.","Заказ доработки конфигурации — «тестирование доработок 1с»","Доработка 1С","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «тестирование доработок 1с» — заказ услуги «Доработка 1С»; ключевые сигналы: тестирование, доработок.","SEMANTICALLY REVIEWED"
"kw-corv01-disc-811","техническое на доработку 1с","CORV-G02-01","Дословно: запрос «техническое на доработку 1с» в контексте 1С/учётных систем.","Заказ доработки конфигурации — «техническое на доработку 1с»","Доработка 1С","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «техническое на доработку 1с» — заказ услуги «Доработка 1С»; ключевые сигналы: техническое, доработку.","SEMANTICALLY REVIEWED"
"kw-corv01-disc-799","типовые доработки 1с","CORV-G02-01","Дословно: запрос «типовые доработки 1с» в контексте 1С/учётных систем.","Заказ доработки конфигурации — «типовые доработки 1с»","Доработка 1С","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «типовые доработки 1с» — заказ услуги «Доработка 1С»; ключевые сигналы: типовые, доработки.","SEMANTICALLY REVIEWED"
"kw-corv01-disc-787","услуги доработки 1с","CORV-G02-01","Дословно: запрос «услуги доработки 1с» в контексте 1С/учётных систем.","Заказ доработки конфигурации — «услуги доработки 1с»","Доработка 1С","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «услуги доработки 1с» — заказ услуги «Доработка 1С»; ключевые сигналы: услуги, доработки.","SEMANTICALLY REVIEWED"
"kw-corv01-disc-785","учет доработки 1с","CORV-G02-01","Дословно: запрос «учет доработки 1с» в контексте 1С/учётных систем.","Заказ доработки конфигурации — «учет доработки 1с»","Доработка 1С","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «учет доработки 1с» — заказ услуги «Доработка 1С»; ключевые сигналы: учет, доработки.","SEMANTICALLY REVIEWED"
"kw-corv01-002","программист 1с новосибирск","CORV-G01-02","Дословно: запрос «программист 1с новосибирск» в контексте 1С/учётных систем.","Поиск специалиста 1С — «программист 1с новосибирск»","Программист 1С в Новосибирске","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «программист 1с новосибирск» — заказ услуги «Программист 1С в Новосибирске»; ключевые сигналы: программист, новосибирск.","SEMANTICALLY REVIEWED"
"kw-corv01-disc-092","программисты 1с новосибирск","CORV-G01-02","Дословно: запрос «программисты 1с новосибирск» в контексте 1С/учётных систем.","Поиск специалиста 1С — «программисты 1с новосибирск»","Программист 1С в Новосибирске","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «программисты 1с новосибирск» — заказ услуги «Программист 1С в Новосибирске»; ключевые сигналы: программисты, новосибирск.","SEMANTICALLY REVIEWED"
"seed-CORV-G01-07-core-абонентское-","абонентское обслуживание 1с","CORV-G01-07","Дословно: запрос «абонентское обслуживание 1с» в контексте 1С/учётных систем.","Коммерческая задача по теме группы CORV-G01-07 — «абонентское обслуживание 1с»","Абонентское сопровождение 1С","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «абонентское обслуживание 1с» — заказ услуги «Абонентское сопровождение 1С»; ключевые сигналы: абонентское, обслуживание.","SEMANTICALLY REVIEWED"
"kw-corv01-disc-686","абонентское сопровождение 1с","CORV-G01-07","Дословно: запрос «абонентское сопровождение 1с» в контексте 1С/учётных систем.","Коммерческая задача по теме группы CORV-G01-07 — «абонентское сопровождение 1с»","Абонентское сопровождение 1С","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «абонентское сопровождение 1с» — заказ услуги «Абонентское сопровождение 1С»; ключевые сигналы: абонентское, сопровождение.","SEMANTICALLY REVIEWED"
"kw-corv01-disc-780","абонентское сопровождение 1с первый бит","CORV-G01-07","Дословно: запрос «абонентское сопровождение 1с первый бит» в контексте 1С/учётных систем.","Коммерческая задача по теме группы CORV-G01-07 — «абонентское сопровождение 1с первый бит»","Абонентское сопровождение 1С","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «абонентское сопровождение 1с первый бит» — заказ услуги «Абонентское сопровождение 1С»; ключевые сигналы: абонентское, сопровождение, первый, бит.","SEMANTICALLY REVIEWED"
"seed-CORV-G01-06-core-обслуживание","обслуживание 1с для организации","CORV-G01-06","Дословно: запрос «обслуживание 1с для организации» в контексте 1С/учётных систем.","Коммерческая задача по теме группы CORV-G01-06 — «обслуживание 1с для организации»","Обслуживание 1С","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «обслуживание 1с для организации» — заказ услуги «Обслуживание 1С»; ключевые сигналы: обслуживание, для, организации.","SEMANTICALLY REVIEWED"
"kw-corv01-disc-661","обслуживание и сопровождение 1с","CORV-G01-06","Дословно: запрос «обслуживание и сопровождение 1с» в контексте 1С/учётных систем.","Коммерческая задача по теме группы CORV-G01-06 — «обслуживание и сопровождение 1с»","Обслуживание 1С","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «обслуживание и сопровождение 1с» — заказ услуги «Обслуживание 1С»; ключевые сигналы: обслуживание, сопровождение.","SEMANTICALLY REVIEWED"
"kw-corv01-disc-717","сопровождение и обслуживание 1с предприятие","CORV-G01-06","Дословно: запрос «сопровождение и обслуживание 1с предприятие» в контексте 1С/учётных систем.","Коммерческая задача по теме группы CORV-G01-06 — «сопровождение и обслуживание 1с предприятие»","Обслуживание 1С","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «сопровождение и обслуживание 1с предприятие» — заказ услуги «Обслуживание 1С»; ключевые сигналы: сопровождение, обслуживание, предприятие.","SEMANTICALLY REVIEWED"
"kw-corv01-disc-633","асп сопровождение 1с","CORV-G01-05","Дословно: запрос «асп сопровождение 1с» в контексте 1С/учётных систем.","Коммерческая задача по теме группы CORV-G01-05 — «асп сопровождение 1с»","Сопровождение 1С","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «асп сопровождение 1с» — заказ услуги «Сопровождение 1С»; ключевые сигналы: асп, сопровождение.","SEMANTICALLY REVIEWED"
"kw-corv01-disc-618","договор сопровождения 1с","CORV-G01-05","Дословно: запрос «договор сопровождения 1с» в контексте 1С/учётных систем.","Коммерческая задача по теме группы CORV-G01-05 — «договор сопровождения 1с»","Сопровождение 1С","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «договор сопровождения 1с» — заказ услуги «Сопровождение 1С»; ключевые сигналы: договор, сопровождения.","SEMANTICALLY REVIEWED"
"kw-corv01-disc-622","информационно технологическое сопровождение 1с","CORV-G01-05","Дословно: запрос «информационно технологическое сопровождение 1с» в контексте 1С/учётных систем.","Коммерческая задача по теме группы CORV-G01-05 — «информационно технологическое сопровождение 1с»","Сопровождение 1С","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «информационно технологическое сопровождение 1с» — заказ услуги «Сопровождение 1С»; ключевые сигналы: информационно, технологическое, сопровождение.","SEMANTICALLY REVIEWED"
"kw-corv01-disc-631","информационное сопровождение 1с","CORV-G01-05","Дословно: запрос «информационное сопровождение 1с» в контексте 1С/учётных систем.","Коммерческая задача по теме группы CORV-G01-05 — «информационное сопровождение 1с»","Сопровождение 1С","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «информационное сопровождение 1с» — заказ услуги «Сопровождение 1С»; ключевые сигналы: информационное, сопровождение.","SEMANTICALLY REVIEWED"
"kw-corv01-disc-617","казначейское сопровождение в 1с","CORV-G01-05","Дословно: запрос «казначейское сопровождение в 1с» в контексте 1С/учётных систем.","Коммерческая задача по теме группы CORV-G01-05 — «казначейское сопровождение в 1с»","Сопровождение 1С","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «казначейское сопровождение в 1с» — заказ услуги «Сопровождение 1С»; ключевые сигналы: казначейское, сопровождение.","SEMANTICALLY REVIEWED"
"kw-corv01-disc-625","оказание услуг по сопровождению 1с","CORV-G01-05","Дословно: запрос «оказание услуг по сопровождению 1с» в контексте 1С/учётных систем.","Поиск специалиста 1С — «оказание услуг по сопровождению 1с»","Сопровождение 1С","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «оказание услуг по сопровождению 1с» — заказ услуги «Сопровождение 1С»; ключевые сигналы: оказание, услуг, сопровождению.","SEMANTICALLY REVIEWED"
"kw-corv01-disc-627","окпд 2 сопровождение 1с","CORV-G01-05","Дословно: запрос «окпд 2 сопровождение 1с» в контексте 1С/учётных систем.","Коммерческая задача по теме группы CORV-G01-05 — «окпд 2 сопровождение 1с»","Сопровождение 1С","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «окпд 2 сопровождение 1с» — заказ услуги «Сопровождение 1С»; ключевые сигналы: окпд, сопровождение.","SEMANTICALLY REVIEWED"
"kw-corv01-disc-611","программное сопровождение 1с","CORV-G01-05","Дословно: запрос «программное сопровождение 1с» в контексте 1С/учётных систем.","Коммерческая задача по теме группы CORV-G01-05 — «программное сопровождение 1с»","Сопровождение 1С","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «программное сопровождение 1с» — заказ услуги «Сопровождение 1С»; ключевые сигналы: программное, сопровождение.","SEMANTICALLY REVIEWED"
"kw-corv01-003","сопровождение 1с","CORV-G01-05","Дословно: запрос «сопровождение 1с» в контексте 1С/учётных систем.","Коммерческая задача по теме группы CORV-G01-05 — «сопровождение 1с»","Сопровождение 1С","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «сопровождение 1с» — заказ услуги «Сопровождение 1С»; ключевые сигналы: сопровождение.","SEMANTICALLY REVIEWED"
"kw-corv01-disc-623","сопровождение 1с 8","CORV-G01-05","Дословно: запрос «сопровождение 1с 8» в контексте 1С/учётных систем.","Коммерческая задача по теме группы CORV-G01-05 — «сопровождение 1с 8»","Сопровождение 1С","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «сопровождение 1с 8» — заказ услуги «Сопровождение 1С»; ключевые сигналы: сопровождение.","SEMANTICALLY REVIEWED"
"kw-corv01-disc-634","сопровождение 1с 8.3","CORV-G01-05","Дословно: запрос «сопровождение 1с 8.3» в контексте 1С/учётных систем.","Коммерческая задача по теме группы CORV-G01-05 — «сопровождение 1с 8.3»","Сопровождение 1С","Информационный или смешанный интент без явного заказа услуги","MEDIUM","MEDIUM","match","planned_url_match","CONTROLLED TEST","CONTROLLED TEST: «сопровождение 1с 8.3» — смешанный интент; риск: Информационный или смешанный интент без явного заказа услуги; услуга: Сопровождение 1С.","SEMANTICALLY REVIEWED"
"kw-corv01-disc-615","сопровождение 1с бухгалтерия","CORV-G01-05","Дословно: запрос «сопровождение 1с бухгалтерия» в контексте 1С/учётных систем.","Коммерческая задача по теме группы CORV-G01-05 — «сопровождение 1с бухгалтерия»","Сопровождение 1С","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «сопровождение 1с бухгалтерия» — заказ услуги «Сопровождение 1С»; ключевые сигналы: сопровождение, бухгалтерия.","SEMANTICALLY REVIEWED"
"kw-corv01-disc-624","сопровождение 1с итс","CORV-G01-05","Дословно: запрос «сопровождение 1с итс» в контексте 1С/учётных систем.","Коммерческая задача по теме группы CORV-G01-05 — «сопровождение 1с итс»","Сопровождение 1С","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «сопровождение 1с итс» — заказ услуги «Сопровождение 1С»; ключевые сигналы: сопровождение, итс.","SEMANTICALLY REVIEWED"
"kw-corv01-disc-621","сопровождение 1с окпд","CORV-G01-05","Дословно: запрос «сопровождение 1с окпд» в контексте 1С/учётных систем.","Коммерческая задача по теме группы CORV-G01-05 — «сопровождение 1с окпд»","Сопровождение 1С","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «сопровождение 1с окпд» — заказ услуги «Сопровождение 1С»; ключевые сигналы: сопровождение, окпд.","SEMANTICALLY REVIEWED"
"kw-corv01-disc-610","сопровождение 1с предприятие","CORV-G01-05","Дословно: запрос «сопровождение 1с предприятие» в контексте 1С/учётных систем.","Коммерческая задача по теме группы CORV-G01-05 — «сопровождение 1с предприятие»","Сопровождение 1С","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «сопровождение 1с предприятие» — заказ услуги «Сопровождение 1С»; ключевые сигналы: сопровождение, предприятие.","SEMANTICALLY REVIEWED"
"kw-corv01-disc-616","сопровождение программных продуктов 1с","CORV-G01-05","Дословно: запрос «сопровождение программных продуктов 1с» в контексте 1С/учётных систем.","Коммерческая задача по теме группы CORV-G01-05 — «сопровождение программных продуктов 1с»","Сопровождение 1С","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «сопровождение программных продуктов 1с» — заказ услуги «Сопровождение 1С»; ключевые сигналы: сопровождение, программных, продуктов.","SEMANTICALLY REVIEWED"
"kw-corv01-disc-612","сопровождение продуктов 1с","CORV-G01-05","Дословно: запрос «сопровождение продуктов 1с» в контексте 1С/учётных систем.","Коммерческая задача по теме группы CORV-G01-05 — «сопровождение продуктов 1с»","Сопровождение 1С","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «сопровождение продуктов 1с» — заказ услуги «Сопровождение 1С»; ключевые сигналы: сопровождение, продуктов.","SEMANTICALLY REVIEWED"
"kw-corv01-disc-614","сопровождение системы 1с","CORV-G01-05","Дословно: запрос «сопровождение системы 1с» в контексте 1С/учётных систем.","Коммерческая задача по теме группы CORV-G01-05 — «сопровождение системы 1с»","Сопровождение 1С","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «сопровождение системы 1с» — заказ услуги «Сопровождение 1С»; ключевые сигналы: сопровождение, системы.","SEMANTICALLY REVIEWED"
"kw-corv01-disc-629","сопровождение учета в 1с","CORV-G01-05","Дословно: запрос «сопровождение учета в 1с» в контексте 1С/учётных систем.","Коммерческая задача по теме группы CORV-G01-05 — «сопровождение учета в 1с»","Сопровождение 1С","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «сопровождение учета в 1с» — заказ услуги «Сопровождение 1С»; ключевые сигналы: сопровождение, учета.","SEMANTICALLY REVIEWED"
"kw-corv01-disc-613","сопровождения программы 1с","CORV-G01-05","Дословно: запрос «сопровождения программы 1с» в контексте 1С/учётных систем.","Коммерческая задача по теме группы CORV-G01-05 — «сопровождения программы 1с»","Сопровождение 1С","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «сопровождения программы 1с» — заказ услуги «Сопровождение 1С»; ключевые сигналы: сопровождения, программы.","SEMANTICALLY REVIEWED"
"kw-corv01-disc-626","техническое сопровождение 1с","CORV-G01-05","Дословно: запрос «техническое сопровождение 1с» в контексте 1С/учётных систем.","Коммерческая задача по теме группы CORV-G01-05 — «техническое сопровождение 1с»","Сопровождение 1С","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «техническое сопровождение 1с» — заказ услуги «Сопровождение 1С»; ключевые сигналы: техническое, сопровождение.","SEMANTICALLY REVIEWED"
"kw-corv01-disc-620","технологическое сопровождение 1с","CORV-G01-05","Дословно: запрос «технологическое сопровождение 1с» в контексте 1С/учётных систем.","Коммерческая задача по теме группы CORV-G01-05 — «технологическое сопровождение 1с»","Сопровождение 1С","Информационный или смешанный интент без явного заказа услуги","HIGH","MEDIUM","match","planned_url_match","ACTIVE COMMERCIAL","ACTIVE: «технологическое сопровождение 1с» — заказ услуги «Сопровождение 1С»; ключевые сигналы: технологическое, сопровождение.","SEMANTICALLY REVIEWED"
